pred,prey,interaction_sources,interaction_types,study_citations,pred_trait,prey_trait,trait_source_pred,trait_source_prey,absdiff
Salmo trutta,Agapetus fuscipes,GloBI,preysOn,,27.6830769230769,25.8,ThermoFresh,ThermoFresh,1.8830769230768993
Salmo trutta,Alburnus alburnus,GloBI,preysOn,,27.6830769230769,37.7,ThermoFresh,ThermoFresh,10.016923076923103
Salmo trutta,Alburnus arborella,GloBI,preysOn,,27.6830769230769,35.64,ThermoFresh,ComteOlden,7.9569230769231005
Salmo trutta,Alosa alosa,GloBI,preysOn,,27.6830769230769,30.73,ThermoFresh,ComteOlden,3.0469230769231004
Salmo trutta,Alosa fallax,GloBI,preysOn,,27.6830769230769,32.31,ThermoFresh,ComteOlden,4.626923076923102
Salmo trutta,Ampullaceana balthica,GloBI,eats;preysOn,,27.6830769230769,36.525,ThermoFresh,ThermoFresh,8.841923076923099
Salmo trutta,Ancylus fluviatilis,GloBI,eats;preysOn,,27.6830769230769,34.9,ThermoFresh,ThermoFresh,7.2169230769230985
Salmo trutta,Anguilla anguilla,GloBI,preysOn,,27.6830769230769,35.12,ThermoFresh,ComteOlden,7.436923076923097
Salmo trutta,Aphelocheirus aestivalis,GloBI,preysOn,,27.6830769230769,34.53,ThermoFresh,ThermoFresh,6.846923076923101
Salmo trutta,Asellus aquaticus,GloBI,eats;preysOn,,27.6830769230769,32.8678947368421,ThermoFresh,ThermoFresh,5.1848178137652035
Salmo trutta,Astacus leptodactylus,GloBI,preysOn,,27.6830769230769,37.8666666666667,ThermoFresh,ThermoFresh,10.183589743589803
Salmo trutta,Baetis rhodani,GloBI,eats;preysOn,,27.6830769230769,25.1,ThermoFresh,ThermoFresh,2.5830769230768986
Salmo trutta,Barbatula barbatula,GloBI,preysOn,,27.6830769230769,29.5285714285714,ThermoFresh,ThermoFresh,1.8454945054945
Salmo trutta,Barbus barbus,GloBI,preysOn,,27.6830769230769,29.2,ThermoFresh,ThermoFresh,1.5169230769230992
Salmo trutta,Barbus caninus,GloBI,preysOn,,27.6830769230769,32.7,ThermoFresh,ComteOlden,5.016923076923103
Salmo trutta,Barbus plebejus,GloBI,preysOn,,27.6830769230769,32.5,ThermoFresh,ComteOlden,4.8169230769231
Salmo trutta,Bithynia tentaculata,GloBI,eats;preysOn,,27.6830769230769,28.8166666666667,ThermoFresh,ThermoFresh,1.1335897435897984
Salmo trutta,Blicca bjoerkna,GloBI,preysOn,,27.6830769230769,30.86,ThermoFresh,ComteOlden,3.1769230769230994
Salmo trutta,Caenis luctuosa,GloBI,preysOn,,27.6830769230769,30.6,ThermoFresh,ThermoFresh,2.9169230769231014
Salmo trutta,Calopteryx virgo,GloBI,preysOn,,27.6830769230769,34.0225,ThermoFresh,ThermoFresh,6.339423076923101
Salmo trutta,Carassius carassius,GloBI,preysOn,,27.6830769230769,35.5365,ThermoFresh,ThermoFresh,7.853423076923097
Salmo trutta,Carassius gibelio,GloBI,preysOn,,27.6830769230769,36.1,ThermoFresh,ThermoFresh,8.416923076923101
Salmo trutta,Cheimarrichthys fosteri,GloBI,eats;preysOn,,27.6830769230769,33.37,ThermoFresh,ComteOlden,5.686923076923097
Salmo trutta,Chondrostoma nasus,GloBI,preysOn,,27.6830769230769,34.03,ThermoFresh,ComteOlden,6.346923076923101
Salmo trutta,Chondrostoma soetta,GloBI,preysOn,,27.6830769230769,31.86,ThermoFresh,ComteOlden,4.176923076923099
Salmo trutta,Clupea harengus,GloBI,eats;preysOn,,27.6830769230769,25.43,ThermoFresh,ComteOlden,2.2530769230769003
Salmo trutta,Cobitis bilineata,GloBI,preysOn,,27.6830769230769,33.54,ThermoFresh,ComteOlden,5.856923076923099
Salmo trutta,Cobitis taenia,GloBI,preysOn,,27.6830769230769,33.76,ThermoFresh,ComteOlden,6.076923076923098
Salmo trutta,Coenagrion puella,GloBI,preysOn,,27.6830769230769,42.995,ThermoFresh,ThermoFresh,15.311923076923097
Salmo trutta,Cordulegaster boltonii,GloBI,eats;preysOn,,27.6830769230769,38.0,ThermoFresh,ThermoFresh,10.3169230769231
Salmo trutta,Coregonus albula,GloBI,eats;preysOn,,27.6830769230769,28.68,ThermoFresh,ComteOlden,0.9969230769230997
Salmo trutta,Coregonus lavaretus,GloBI,eats;preysOn,,27.6830769230769,29.55,ThermoFresh,ComteOlden,1.8669230769231007
Salmo trutta,Corophium volutator,GloBI,eats;preysOn,,27.6830769230769,33.1452777775,ThermoFresh,ThermoFresh,5.462200854423099
Salmo trutta,Cottus gobio,GloBI,eats;preysOn,,27.6830769230769,30.32,ThermoFresh,ComteOlden,2.6369230769231002
Salmo trutta,Crangon crangon,GloBI,eats;preysOn,,27.6830769230769,34.1133333333333,ThermoFresh,ThermoFresh,6.430256410256401
Salmo trutta,Ctenopharyngodon idella,GloBI,preysOn,,27.6830769230769,39.5,ThermoFresh,ThermoFresh,11.8169230769231
Salmo trutta,Cyprinus carpio,GloBI,preysOn,,27.6830769230769,33.5484745762712,ThermoFresh,ThermoFresh,5.865397653194297
Salmo trutta,Deronectes latus,GloBI,preysOn,,27.6830769230769,37.04,ThermoFresh,ThermoFresh,9.356923076923099
Salmo trutta,Dikerogammarus villosus,GloBI,preysOn,,27.6830769230769,28.1328571428571,ThermoFresh,ThermoFresh,0.44978021978020166
Salmo trutta,Dinocras cephalotes,GloBI,preysOn,,27.6830769230769,34.6083333333333,ThermoFresh,ThermoFresh,6.925256410256399
Salmo trutta,Drusus annulatus,GloBI,preysOn,,27.6830769230769,28.8,ThermoFresh,ThermoFresh,1.1169230769231007
Salmo trutta,Ecdyonurus insignis,GloBI,preysOn,,27.6830769230769,32.34,ThermoFresh,ThermoFresh,4.656923076923103
Salmo trutta,Echinogammarus berilloni,GloBI,preysOn,,27.6830769230769,30.3333333333333,ThermoFresh,ThermoFresh,2.6502564102564
Salmo trutta,Echinogammarus ischnus,GloBI,preysOn,,27.6830769230769,31.5,ThermoFresh,ThermoFresh,3.8169230769231
Salmo trutta,Elmis aenea,GloBI,eats;preysOn,,27.6830769230769,33.8,ThermoFresh,ThermoFresh,6.116923076923097
Salmo trutta,Ephemera danica,GloBI,eats;preysOn,,27.6830769230769,36.7075,ThermoFresh,ThermoFresh,9.024423076923103
Salmo trutta,Esox lucius,GloBI,preysOn,,27.6830769230769,28.98,ThermoFresh,ComteOlden,1.2969230769231004
Salmo trutta,Etheostoma nigrum,GloBI,preysOn,,27.6830769230769,33.65,ThermoFresh,ThermoFresh,5.9669230769230985
Salmo trutta,Gadus morhua,GloBI,eats;preysOn,,27.6830769230769,25.39,ThermoFresh,ComteOlden,2.2930769230768995
Salmo trutta,Gammarus fossarum,GloBI,preysOn,,27.6830769230769,28.774,ThermoFresh,ThermoFresh,1.0909230769231009
Salmo trutta,Gammarus pulex,GloBI,eats;preysOn,,27.6830769230769,29.1161111111111,ThermoFresh,ThermoFresh,1.433034188034199
Salmo trutta,Gammarus roeselii,GloBI,preysOn,,27.6830769230769,30.184,ThermoFresh,ThermoFresh,2.500923076923101
Salmo trutta,Gammarus tigrinus,GloBI,preysOn,,27.6830769230769,32.6985714285714,ThermoFresh,ThermoFresh,5.015494505494498
Salmo trutta,Gasterosteus aculeatus,GloBI,eats;preysOn,,27.6830769230769,31.6655882352941,ThermoFresh,ThermoFresh,3.9825113122171985
Salmo trutta,Gobio gobio,GloBI,eats;preysOn,,27.6830769230769,33.75,ThermoFresh,ThermoFresh,6.0669230769231
Salmo trutta,Gobius niger,GloBI,preysOn,,27.6830769230769,33.5,ThermoFresh,ThermoFresh,5.8169230769231
Salmo trutta,Gobius paganellus,GloBI,preysOn,,27.6830769230769,34.3333333333333,ThermoFresh,ThermoFresh,6.6502564102564
Salmo trutta,Gymnocephalus cernua,GloBI,eats;preysOn,,27.6830769230769,34.5,ThermoFresh,ThermoFresh,6.8169230769231
Salmo trutta,Heptagenia sulphurea,GloBI,eats;preysOn,,27.6830769230769,30.2,ThermoFresh,ThermoFresh,2.5169230769230992
Salmo trutta,Hydropsyche pellucidula,GloBI,eats;preysOn,,27.6830769230769,25.5,ThermoFresh,ThermoFresh,2.1830769230769
Salmo trutta,Hypophthalmichthys molitrix,GloBI,preysOn,,27.6830769230769,36.27,ThermoFresh,ComteOlden,8.586923076923103
Salmo trutta,Hypophthalmichthys nobilis,GloBI,preysOn,,27.6830769230769,37.92,ThermoFresh,ComteOlden,10.236923076923102
Salmo trutta,Ischnura elegans,GloBI,preysOn,,27.6830769230769,43.7361538461539,ThermoFresh,ThermoFresh,16.053076923076997
Salmo trutta,Ischnura pumilio,GloBI,preysOn,,27.6830769230769,45.515,ThermoFresh,ThermoFresh,17.8319230769231
Salmo trutta,Lepomis gibbosus,GloBI,preysOn,,27.6830769230769,33.8035,ThermoFresh,ThermoFresh,6.1204230769231
Salmo trutta,Lepomis macrochirus,GloBI,eats;preysOn,,27.6830769230769,36.8636,ThermoFresh,ThermoFresh,9.180523076923098
Salmo trutta,Leucaspius delineatus,GloBI,preysOn,,27.6830769230769,34.3566666666667,ThermoFresh,ThermoFresh,6.6735897435897975
Salmo trutta,Leuciscus aspius,GloBI,preysOn,,27.6830769230769,34.92,ThermoFresh,ComteOlden,7.236923076923102
Salmo trutta,Leuciscus leuciscus,GloBI,eats;preysOn,,27.6830769230769,32.57,ThermoFresh,ComteOlden,4.8869230769231
Salmo trutta,Leuctra fusca,GloBI,eats;preysOn,,27.6830769230769,30.1,ThermoFresh,ThermoFresh,2.4169230769231014
Salmo trutta,Limnius volckmari,GloBI,eats;preysOn,,27.6830769230769,33.7775,ThermoFresh,ThermoFresh,6.094423076923103
Salmo trutta,Lota lota,GloBI,preysOn,,27.6830769230769,27.11875,ThermoFresh,ThermoFresh,0.5643269230769015
Salmo trutta,Lymnaea stagnalis,GloBI,eats;preysOn,,27.6830769230769,39.50856164,ThermoFresh,ThermoFresh,11.825484716923103
Salmo trutta,Micropterus salmoides,GloBI,preysOn,,27.6830769230769,36.4,ThermoFresh,ThermoFresh,8.716923076923099
Salmo trutta,Nemurella pictetii,GloBI,eats;preysOn,,27.6830769230769,30.1,ThermoFresh,ThermoFresh,2.4169230769231014
Salmo trutta,Neogobius melanostomus,GloBI,preysOn,,27.6830769230769,33.726,ThermoFresh,ThermoFresh,6.042923076923099
Salmo trutta,Notropis hudsonius,GloBI,preysOn,,27.6830769230769,31.21,ThermoFresh,ComteOlden,3.526923076923101
Salmo trutta,Oncorhynchus mykiss,GloBI,eats;preysOn,,27.6830769230769,28.6755405405405,ThermoFresh,ThermoFresh,0.9924636174635992
Salmo trutta,Osmerus eperlanus,GloBI,eats;preysOn,,27.6830769230769,27.8,ThermoFresh,ComteOlden,0.11692307692310067
Salmo trutta,Osmerus mordax,GloBI,preysOn,,27.6830769230769,25.9,ThermoFresh,ThermoFresh,1.7830769230769015
Salmo trutta,Padogobius bonelli,GloBI,preysOn,,27.6830769230769,31.74,ThermoFresh,ComteOlden,4.056923076923098
Salmo trutta,Parachondrostoma toxostoma,GloBI,preysOn,,27.6830769230769,34.17,ThermoFresh,ComteOlden,6.486923076923102
Salmo trutta,Perca fluviatilis,GloBI,eats;preysOn,,27.6830769230769,28.6920833333333,ThermoFresh,ThermoFresh,1.0090064102564007
Salmo trutta,Petromyzon marinus,GloBI,eats;preysOn,,27.6830769230769,33.8833333333333,ThermoFresh,ThermoFresh,6.200256410256397
Salmo trutta,Phoxinus lumaireul,GloBI,eats;preysOn,,27.6830769230769,29.52,ThermoFresh,ComteOlden,1.8369230769230995
Salmo trutta,Physa fontinalis,GloBI,eats;preysOn,,27.6830769230769,37.2433333333333,ThermoFresh,ThermoFresh,9.560256410256397
Salmo trutta,Planorbis carinatus,GloBI,preysOn,,27.6830769230769,40.3033333333333,ThermoFresh,ThermoFresh,12.620256410256399
Salmo trutta,Planorbis planorbis,GloBI,preysOn,,27.6830769230769,39.8433333333333,ThermoFresh,ThermoFresh,12.160256410256398
Salmo trutta,Pomatoschistus minutus,GloBI,eats;preysOn,,27.6830769230769,28.4,ThermoFresh,ThermoFresh,0.7169230769230985
Salmo trutta,Ponticola kessleri,GloBI,preysOn,,27.6830769230769,34.03,ThermoFresh,ComteOlden,6.346923076923101
Salmo trutta,Potamopyrgus antipodarum,GloBI,eats;preysOn,,27.6830769230769,27.9033333333333,ThermoFresh,ThermoFresh,0.22025641025640041
Salmo trutta,Pseudorasbora parva,GloBI,preysOn,,27.6830769230769,38.515,ThermoFresh,ThermoFresh,10.8319230769231
Salmo trutta,Pungitius pungitius,GloBI,eats;preysOn,,27.6830769230769,29.85,ThermoFresh,ThermoFresh,2.1669230769231014
Salmo trutta,Rhinichthys osculus,GloBI,preysOn,,27.6830769230769,35.0053333333333,ThermoFresh,ThermoFresh,7.322256410256397
Salmo trutta,Rhithrogena semicolorata,GloBI,eats;preysOn,,27.6830769230769,25.33,ThermoFresh,ThermoFresh,2.3530769230769017
Salmo trutta,Rhodeus amarus,GloBI,preysOn,,27.6830769230769,34.1,ThermoFresh,ComteOlden,6.416923076923101
Salmo trutta,Rhyacophila dorsalis,GloBI,eats;preysOn,,27.6830769230769,22.0,ThermoFresh,ThermoFresh,5.6830769230769
Salmo trutta,Romanogobio benacensis,GloBI,preysOn,,27.6830769230769,30.28,ThermoFresh,ComteOlden,2.596923076923101
Salmo trutta,Rutilus aula,GloBI,preysOn,,27.6830769230769,32.32,ThermoFresh,ComteOlden,4.6369230769231
Salmo trutta,Rutilus pigus,GloBI,preysOn,,27.6830769230769,33.59,ThermoFresh,ComteOlden,5.906923076923103
Salmo trutta,Rutilus rutilus,GloBI,eats;preysOn,,27.6830769230769,28.5058333333333,ThermoFresh,ThermoFresh,0.8227564102563996
Salmo trutta,Sabanejewia larvata,GloBI,preysOn,,27.6830769230769,32.71,ThermoFresh,ComteOlden,5.026923076923101
Salmo trutta,Salariopsis fluviatilis,GloBI,preysOn,,27.6830769230769,34.96,ThermoFresh,ComteOlden,7.276923076923101
Salmo trutta,Salmo labrax,GloBI,preysOn,,27.6830769230769,32.32,ThermoFresh,ComteOlden,4.6369230769231
Salmo trutta,Salmo marmoratus,GloBI,preysOn,,27.6830769230769,30.21,ThermoFresh,ComteOlden,2.526923076923101
Salmo trutta,Salmo salar,GloBI,eats;preysOn,,27.6830769230769,30.3326495726496,ThermoFresh,ThermoFresh,2.6495726495727006
Salmo trutta,Salvelinus alpinus,GloBI,preysOn,,27.6830769230769,25.7485714285714,ThermoFresh,ThermoFresh,1.9345054945055011
Salmo trutta,Salvelinus fontinalis,GloBI,eats;preysOn,,27.6830769230769,28.9883333333333,ThermoFresh,ThermoFresh,1.3052564102564013
Salmo trutta,Salvelinus namaycush,GloBI,preysOn,,27.6830769230769,27.385,ThermoFresh,ThermoFresh,0.2980769230768985
Salmo trutta,Sander lucioperca,GloBI,eats;preysOn,,27.6830769230769,35.4428571428571,ThermoFresh,ThermoFresh,7.7597802197802
Salmo trutta,Scardinius erythrophthalmus,GloBI,preysOn,,27.6830769230769,34.94,ThermoFresh,ComteOlden,7.256923076923098
Salmo trutta,Serratella ignita,GloBI,eats;preysOn,,27.6830769230769,32.3,ThermoFresh,ThermoFresh,4.616923076923097
Salmo trutta,Sialis lutaria,GloBI,eats;preysOn,,27.6830769230769,31.4,ThermoFresh,ThermoFresh,3.7169230769230985
Salmo trutta,Silurus glanis,GloBI,preysOn,,27.6830769230769,36.15,ThermoFresh,ComteOlden,8.466923076923099
Salmo trutta,Simulium vittatum,GloBI,eats;preysOn,,27.6830769230769,31.4,ThermoFresh,ThermoFresh,3.7169230769230985
Salmo trutta,Squalius cephalus,GloBI,preysOn,,27.6830769230769,36.48,ThermoFresh,ThermoFresh,8.796923076923097
Salmo trutta,Telestes muticellus,GloBI,preysOn,,27.6830769230769,33.48,ThermoFresh,ComteOlden,5.796923076923097
Salmo trutta,Telestes souffia,GloBI,preysOn,,27.6830769230769,33.18,ThermoFresh,ComteOlden,5.4969230769231
Salmo trutta,Thymallus thymallus,GloBI,preysOn,,27.6830769230769,29.4333333333333,ThermoFresh,ThermoFresh,1.7502564102564016
Salmo trutta,Tinca tinca,GloBI,preysOn,,27.6830769230769,35.6875,ThermoFresh,ThermoFresh,8.0044230769231
Salvelinus alpinus,Chanos chanos,GloBI,eats;preysOn,,25.7485714285714,40.555,ThermoFresh,ThermoFresh,14.8064285714286
Salvelinus alpinus,Clupea harengus,GloBI,eats,,25.7485714285714,25.43,ThermoFresh,ComteOlden,0.3185714285713992
Salvelinus alpinus,Coregonus albula,GloBI,eats;preysOn,,25.7485714285714,28.68,ThermoFresh,ComteOlden,2.931428571428601
Salvelinus alpinus,Coregonus lavaretus,GloBI,eats;preysOn,,25.7485714285714,29.55,ThermoFresh,ComteOlden,3.801428571428602
Salvelinus alpinus,Cottus aleuticus,GloBI,eats;preysOn,,25.7485714285714,29.52,ThermoFresh,ComteOlden,3.7714285714286007
Salvelinus alpinus,Cottus gobio,GloBI,eats,,25.7485714285714,30.32,ThermoFresh,ComteOlden,4.571428571428601
Salvelinus alpinus,Etheostoma nigrum,GloBI,preysOn,,25.7485714285714,33.65,ThermoFresh,ThermoFresh,7.9014285714286
Salvelinus alpinus,Gammarus pulex,GloBI,eats;preysOn,,25.7485714285714,29.1161111111111,ThermoFresh,ThermoFresh,3.3675396825397
Salvelinus alpinus,Gasterosteus aculeatus,GloBI,eats;preysOn,,25.7485714285714,31.6655882352941,ThermoFresh,ThermoFresh,5.9170168067227
Salvelinus alpinus,Gymnocephalus cernua,GloBI,eats;preysOn,,25.7485714285714,34.5,ThermoFresh,ThermoFresh,8.751428571428601
Salvelinus alpinus,Lepomis macrochirus,GloBI,preysOn,,25.7485714285714,36.8636,ThermoFresh,ThermoFresh,11.1150285714286
Salvelinus alpinus,Notropis hudsonius,GloBI,preysOn,,25.7485714285714,31.21,ThermoFresh,ComteOlden,5.461428571428602
Salvelinus alpinus,Oncorhynchus kisutch,GloBI,eats;preysOn,,25.7485714285714,27.6965,ThermoFresh,ThermoFresh,1.9479285714286014
Salvelinus alpinus,Oncorhynchus nerka,GloBI,eats;preysOn,,25.7485714285714,27.2636363636364,ThermoFresh,ThermoFresh,1.515064935065002
Salvelinus alpinus,Osmerus eperlanus,GloBI,eats;preysOn,,25.7485714285714,27.8,ThermoFresh,ComteOlden,2.051428571428602
Salvelinus alpinus,Osmerus mordax,GloBI,preysOn,,25.7485714285714,25.9,ThermoFresh,ThermoFresh,0.15142857142859967
Salvelinus alpinus,Perca fluviatilis,GloBI,eats;preysOn,,25.7485714285714,28.6920833333333,ThermoFresh,ThermoFresh,2.943511904761902
Salvelinus alpinus,Petromyzon marinus,GloBI,eats,,25.7485714285714,33.8833333333333,ThermoFresh,ThermoFresh,8.134761904761898
Salvelinus alpinus,Potamopyrgus antipodarum,GloBI,eats,,25.7485714285714,27.9033333333333,ThermoFresh,ThermoFresh,2.1547619047619015
Salvelinus alpinus,Pungitius pungitius,GloBI,eats;preysOn,,25.7485714285714,29.85,ThermoFresh,ThermoFresh,4.1014285714286025
Salvelinus alpinus,Rhinichthys osculus,GloBI,preysOn,,25.7485714285714,35.0053333333333,ThermoFresh,ThermoFresh,9.256761904761898
Salvelinus alpinus,Rutilus rutilus,GloBI,eats;preysOn,,25.7485714285714,28.5058333333333,ThermoFresh,ThermoFresh,2.7572619047619007
Salvelinus alpinus,Salmo salar,GloBI,eats;preysOn,,25.7485714285714,30.3326495726496,ThermoFresh,ThermoFresh,4.584078144078202
Salvelinus alpinus,Sander lucioperca,GloBI,eats,,25.7485714285714,35.4428571428571,ThermoFresh,ThermoFresh,9.694285714285702
Salvelinus alpinus,Simulium vittatum,GloBI,eats,,25.7485714285714,31.4,ThermoFresh,ThermoFresh,5.6514285714286
Salvelinus fontinalis,Abramis brama,GloBI,preysOn,,28.9883333333333,30.32,ThermoFresh,ComteOlden,1.331666666666699
Salvelinus fontinalis,Acipenser naccarii,GloBI,preysOn,,28.9883333333333,33.83,ThermoFresh,ComteOlden,4.841666666666697
Salvelinus fontinalis,Acipenser sturio,GloBI,preysOn,,28.9883333333333,32.52,ThermoFresh,ComteOlden,3.531666666666702
Salvelinus fontinalis,Agabus bipustulatus,GloBI,preysOn,,28.9883333333333,37.07,ThermoFresh,ThermoFresh,8.081666666666699
Salvelinus fontinalis,Agapetus fuscipes,GloBI,preysOn,,28.9883333333333,25.8,ThermoFresh,ThermoFresh,3.1883333333333006
Salvelinus fontinalis,Alburnus alburnus,GloBI,preysOn,,28.9883333333333,37.7,ThermoFresh,ThermoFresh,8.711666666666702
Salvelinus fontinalis,Alburnus arborella,GloBI,preysOn,,28.9883333333333,35.64,ThermoFresh,ComteOlden,6.651666666666699
Salvelinus fontinalis,Alosa fallax,GloBI,preysOn,,28.9883333333333,32.31,ThermoFresh,ComteOlden,3.321666666666701
Salvelinus fontinalis,Ameiurus nebulosus,GloBI,preysOn,,28.9883333333333,38.1,ThermoFresh,ThermoFresh,9.1116666666667
Salvelinus fontinalis,Anguilla anguilla,GloBI,preysOn,,28.9883333333333,35.12,ThermoFresh,ComteOlden,6.131666666666696
Salvelinus fontinalis,Aphelocheirus aestivalis,GloBI,preysOn,,28.9883333333333,34.53,ThermoFresh,ThermoFresh,5.5416666666667
Salvelinus fontinalis,Astacus leptodactylus,GloBI,preysOn,,28.9883333333333,37.8666666666667,ThermoFresh,ThermoFresh,8.878333333333401
Salvelinus fontinalis,Baetis bicaudatus,GloBI,eats;preysOn,,28.9883333333333,27.825,ThermoFresh,ThermoFresh,1.163333333333302
Salvelinus fontinalis,Baetis rhodani,GloBI,preysOn,,28.9883333333333,25.1,ThermoFresh,ThermoFresh,3.8883333333333
Salvelinus fontinalis,Barbatula barbatula,GloBI,preysOn,,28.9883333333333,29.5285714285714,ThermoFresh,ThermoFresh,0.5402380952380987
Salvelinus fontinalis,Barbus barbus,GloBI,preysOn,,28.9883333333333,29.2,ThermoFresh,ThermoFresh,0.21166666666669798
Salvelinus fontinalis,Barbus caninus,GloBI,preysOn,,28.9883333333333,32.7,ThermoFresh,ComteOlden,3.7116666666667015
Salvelinus fontinalis,Barbus plebejus,GloBI,preysOn,,28.9883333333333,32.5,ThermoFresh,ComteOlden,3.5116666666666987
Salvelinus fontinalis,Blicca bjoerkna,GloBI,preysOn,,28.9883333333333,30.86,ThermoFresh,ComteOlden,1.8716666666666981
Salvelinus fontinalis,Caenis luctuosa,GloBI,preysOn,,28.9883333333333,30.6,ThermoFresh,ThermoFresh,1.6116666666667
Salvelinus fontinalis,Calopteryx virgo,GloBI,preysOn,,28.9883333333333,34.0225,ThermoFresh,ThermoFresh,5.0341666666666995
Salvelinus fontinalis,Carassius carassius,GloBI,preysOn,,28.9883333333333,35.5365,ThermoFresh,ThermoFresh,6.548166666666695
Salvelinus fontinalis,Carassius gibelio,GloBI,preysOn,,28.9883333333333,36.1,ThermoFresh,ThermoFresh,7.1116666666667
Salvelinus fontinalis,Catostomus commersonii,GloBI,preysOn,,28.9883333333333,33.17,ThermoFresh,ThermoFresh,4.1816666666667
Salvelinus fontinalis,Chondrostoma nasus,GloBI,preysOn,,28.9883333333333,34.03,ThermoFresh,ComteOlden,5.0416666666667
Salvelinus fontinalis,Chondrostoma soetta,GloBI,preysOn,,28.9883333333333,31.86,ThermoFresh,ComteOlden,2.871666666666698
Salvelinus fontinalis,Chrosomus eos,GloBI,preysOn,,28.9883333333333,31.09,ThermoFresh,ComteOlden,2.1016666666666985
Salvelinus fontinalis,Cobitis bilineata,GloBI,preysOn,,28.9883333333333,33.54,ThermoFresh,ComteOlden,4.551666666666698
Salvelinus fontinalis,Cobitis taenia,GloBI,preysOn,,28.9883333333333,33.76,ThermoFresh,ComteOlden,4.771666666666697
Salvelinus fontinalis,Coenagrion puella,GloBI,preysOn,,28.9883333333333,42.995,ThermoFresh,ThermoFresh,14.006666666666696
Salvelinus fontinalis,Cottus bairdii,GloBI,eats;preysOn,,28.9883333333333,31.334,ThermoFresh,ThermoFresh,2.3456666666666983
Salvelinus fontinalis,Cottus cognatus,GloBI,preysOn,,28.9883333333333,25.6571428571429,ThermoFresh,ThermoFresh,3.3311904761904003
Salvelinus fontinalis,Cottus gobio,GloBI,preysOn,,28.9883333333333,30.32,ThermoFresh,ComteOlden,1.331666666666699
Salvelinus fontinalis,Ctenopharyngodon idella,GloBI,preysOn,,28.9883333333333,39.5,ThermoFresh,ThermoFresh,10.511666666666699
Salvelinus fontinalis,Culaea inconstans,GloBI,eats;preysOn,,28.9883333333333,31.35,ThermoFresh,ComteOlden,2.3616666666667
Salvelinus fontinalis,Cyprinus carpio,GloBI,preysOn,,28.9883333333333,33.5484745762712,ThermoFresh,ThermoFresh,4.560141242937895
Salvelinus fontinalis,Deronectes latus,GloBI,preysOn,,28.9883333333333,37.04,ThermoFresh,ThermoFresh,8.051666666666698
Salvelinus fontinalis,Dikerogammarus villosus,GloBI,preysOn,,28.9883333333333,28.1328571428571,ThermoFresh,ThermoFresh,0.8554761904761996
Salvelinus fontinalis,Dinocras cephalotes,GloBI,preysOn,,28.9883333333333,34.6083333333333,ThermoFresh,ThermoFresh,5.619999999999997
Salvelinus fontinalis,Drunella coloradensis,GloBI,eats;preysOn,,28.9883333333333,29.5,ThermoFresh,ThermoFresh,0.5116666666666987
Salvelinus fontinalis,Drusus annulatus,GloBI,preysOn,,28.9883333333333,28.8,ThermoFresh,ThermoFresh,0.1883333333333006
Salvelinus fontinalis,Ecdyonurus insignis,GloBI,preysOn,,28.9883333333333,32.34,ThermoFresh,ThermoFresh,3.351666666666702
Salvelinus fontinalis,Echinogammarus berilloni,GloBI,preysOn,,28.9883333333333,30.3333333333333,ThermoFresh,ThermoFresh,1.3449999999999989
Salvelinus fontinalis,Echinogammarus ischnus,GloBI,preysOn,,28.9883333333333,31.5,ThermoFresh,ThermoFresh,2.5116666666666987
Salvelinus fontinalis,Electrona antarctica,GloBI,preysOn,,28.9883333333333,31.24,ThermoFresh,ComteOlden,2.251666666666697
Salvelinus fontinalis,Epeorus longimanus,GloBI,eats;preysOn,,28.9883333333333,29.2,ThermoFresh,ThermoFresh,0.21166666666669798
Salvelinus fontinalis,Ephemera danica,GloBI,preysOn,,28.9883333333333,36.7075,ThermoFresh,ThermoFresh,7.719166666666702
Salvelinus fontinalis,Ephemerella dorothea,GloBI,preysOn,,28.9883333333333,32.3,ThermoFresh,ThermoFresh,3.311666666666696
Salvelinus fontinalis,Esox lucius,GloBI,preysOn,,28.9883333333333,28.98,ThermoFresh,ComteOlden,0.008333333333300885
Salvelinus fontinalis,Fundulus diaphanus,GloBI,preysOn,,28.9883333333333,37.87,ThermoFresh,ComteOlden,8.881666666666696
Salvelinus fontinalis,Gammarus fossarum,GloBI,preysOn,,28.9883333333333,28.774,ThermoFresh,ThermoFresh,0.2143333333333004
Salvelinus fontinalis,Gammarus pulex,GloBI,preysOn,,28.9883333333333,29.1161111111111,ThermoFresh,ThermoFresh,0.12777777777779775
Salvelinus fontinalis,Gammarus roeselii,GloBI,preysOn,,28.9883333333333,30.184,ThermoFresh,ThermoFresh,1.1956666666666997
Salvelinus fontinalis,Gammarus tigrinus,GloBI,preysOn,,28.9883333333333,32.6985714285714,ThermoFresh,ThermoFresh,3.710238095238097
Salvelinus fontinalis,Gasterosteus aculeatus,GloBI,preysOn,,28.9883333333333,31.6655882352941,ThermoFresh,ThermoFresh,2.677254901960797
Salvelinus fontinalis,Gobio gobio,GloBI,preysOn,,28.9883333333333,33.75,ThermoFresh,ThermoFresh,4.761666666666699
Salvelinus fontinalis,Gymnocephalus cernua,GloBI,preysOn,,28.9883333333333,34.5,ThermoFresh,ThermoFresh,5.511666666666699
Salvelinus fontinalis,Heptagenia sulphurea,GloBI,preysOn,,28.9883333333333,30.2,ThermoFresh,ThermoFresh,1.211666666666698
